asset,market_id,entry_time,exit_time,strike,spot,dte_days,direction,entry_pm_yes,exit_pm_yes,closest_strike_iv,atm_iv,skew_adjusted_iv,closest_strike_touch_prob,atm_touch_prob,skew_adjusted_touch_prob,closest_strike_edge,atm_edge,skew_adjusted_edge,pm_moved,pm_pnl_pct,closest_result,atm_result,skew_result
OIL,2230536,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,90.000000,98.912000,19.25,below,0.610000,0.380000,0.648000,0.573077,0.599044,0.316087,0.268002,0.285560,-29.391255,-34.199777,-32.443977,down,-37.7049,1_closest,1_atm,1_skew
OIL,2182203,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,105.000000,98.912000,19.25,above,0.815000,0.825000,0.648000,0.573077,0.556651,0.643796,0.583160,0.568419,-17.120418,-23.183998,-24.658128,up,1.2270,0_closest,0_atm,0_skew
OIL,2230535,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,95.000000,98.912000,19.25,below,0.815000,0.600000,0.648000,0.573077,0.584175,0.625042,0.598411,0.602888,-18.995829,-21.658941,-21.211212,down,-26.3804,1_closest,1_atm,1_skew
OIL,2074237,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,110.000000,98.912000,19.25,above,0.575000,0.585000,0.648000,0.573077,0.543858,0.365736,0.294333,0.264959,-20.926359,-28.066655,-31.004133,up,1.7391,0_closest,0_atm,0_skew
OIL,2132637,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,85.000000,98.912000,19.25,below,0.335000,0.195000,0.648000,0.573077,0.614762,0.122172,0.085091,0.105619,-21.282773,-24.990875,-22.938131,down,-41.7910,1_closest,1_atm,1_skew
GOLD,2074203,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4900.000000,4714.800000,19.25,above,0.375000,0.060000,0.238000,0.573077,0.562482,0.337934,0.748244,0.741041,-3.706640,37.324442,36.604137,down,-84.0000,1_closest,0_atm,0_skew
OIL,2074236,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,120.000000,98.912000,19.25,above,0.255000,0.215000,0.648000,0.573077,0.519929,0.083384,0.047294,0.027484,-17.161557,-20.770603,-22.751596,down,-15.6863,1_closest,1_atm,1_skew
GOLD,2074202,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5000.000000,4714.800000,19.25,above,0.165000,0.035500,0.238000,0.573077,0.556926,0.138610,0.590545,0.576181,-2.639006,42.554485,41.118065,down,-78.4848,1_closest,0_atm,0_skew
OIL,2074235,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,130.000000,98.912000,19.25,above,0.125000,0.095000,0.648000,0.573077,0.497917,0.012701,0.004458,0.000969,-11.229884,-12.054152,-12.403056,down,-24.0000,1_closest,1_atm,1_skew
OIL,2132638,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,115.000000,98.912000,19.25,above,0.370000,0.345000,0.648000,0.573077,0.531634,0.184534,0.126929,0.097056,-18.546591,-24.307124,-27.294386,down,-6.7568,1_closest,1_atm,1_skew
OIL,2074240,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,80.000000,98.912000,19.25,below,0.165000,0.100000,0.648000,0.573077,0.631435,0.033850,0.017628,0.029851,-13.114973,-14.737156,-13.514933,down,-39.3939,1_closest,1_atm,1_skew
GOLD,2074201,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5100.000000,4714.800000,19.25,above,0.060000,0.028000,0.238000,0.573077,0.551480,0.046221,0.452750,0.431051,-1.377890,39.274957,37.105054,down,-53.3333,1_closest,0_atm,0_skew
OIL,2074241,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,70.000000,98.912000,19.25,below,0.055000,0.026500,0.648000,0.573077,0.668156,0.000735,0.000146,0.001042,-5.426451,-5.485385,-5.395790,down,-51.8182,1_closest,1_atm,1_skew
GOLD,2182293,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4850.000000,4714.800000,19.25,above,0.540000,0.135000,0.238000,0.573077,0.565302,0.488387,0.833088,0.828845,-5.161281,29.308829,28.884481,down,-75.0000,1_closest,0_atm,0_skew
OIL,2074234,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,140.000000,98.912000,19.25,above,0.050500,0.033500,0.648000,0.573077,0.477537,0.001392,0.000273,0.000011,-4.910788,-5.022741,-5.048929,down,-33.6634,1_closest,1_atm,1_skew
GOLD,2074207,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4500.000000,4714.800000,19.25,below,0.390000,0.745000,0.238000,0.573077,0.585901,0.213079,0.552431,0.558388,-17.692143,16.243106,16.838829,up,91.0256,0_closest,1_atm,1_skew
GOLD,2074208,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4400.000000,4714.800000,19.25,below,0.200000,0.335000,0.238000,0.573077,0.592081,0.067758,0.403376,0.415152,-13.224246,20.337616,21.515246,up,67.5000,0_closest,1_atm,1_skew
OIL,2074233,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,150.000000,98.912000,19.25,above,0.030500,0.022500,0.648000,0.573077,0.458564,0.000117,0.000012,0.000000,-3.038278,-3.048820,-3.049997,down,-26.2295,1_closest,1_atm,1_skew
OIL,2074242,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,60.000000,98.912000,19.25,below,0.021500,0.010500,0.648000,0.573077,0.710549,0.000002,0.000000,0.000012,-2.149830,-2.149993,-2.148761,down,-51.1628,1_closest,1_atm,1_skew
GOLD,2074200,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5200.000000,4714.800000,19.25,above,0.032000,0.015500,0.238000,0.573077,0.546140,0.012567,0.337308,0.309730,-1.943253,30.530752,27.773007,down,-51.5625,1_closest,0_atm,0_skew
GOLD,2074204,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4800.000000,4714.800000,19.25,above,0.725000,0.245000,0.238000,0.573077,0.568152,0.671022,0.920830,0.918871,-5.397801,19.583045,19.387115,down,-66.2069,1_closest,0_atm,0_skew
GOLD,2074211,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4100.000000,4714.800000,19.25,below,0.017000,0.031500,0.238000,0.573077,0.611501,0.000258,0.110838,0.131980,-1.674154,9.383785,11.498020,up,85.2941,0_closest,1_atm,1_skew
OIL,2128304,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,200.000000,98.912000,19.25,above,0.007500,0.005500,0.648000,0.573077,0.379450,0.000000,0.000000,0.000000,-0.750000,-0.750000,-0.750000,down,-26.6667,1_closest,1_atm,1_skew
OIL,2074243,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,50.000000,98.912000,19.25,below,0.007000,0.005000,0.648000,0.573077,0.760688,0.000000,0.000000,0.000000,-0.700000,-0.700000,-0.699997,down,-28.5714,1_closest,1_atm,1_skew
GOLD,2074198,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5400.000000,4714.800000,19.25,above,0.018000,0.008000,0.238000,0.573077,0.535761,0.000516,0.172240,0.140843,-1.748389,15.423957,12.284255,down,-55.5556,1_closest,0_atm,0_skew
OIL,2074244,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,40.000000,98.912000,19.25,below,0.004000,0.004500,0.648000,0.573077,0.822054,0.000000,0.000000,0.000000,-0.400000,-0.400000,-0.400000,up,12.5000,0_closest,0_atm,0_skew
GOLD,2074210,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4200.000000,4714.800000,19.25,below,0.030500,0.122000,0.238000,0.573077,0.604874,0.002443,0.181715,0.202187,-2.805667,15.121466,17.168678,up,300.0000,0_closest,1_atm,1_skew
GOLD,2074199,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5300.000000,4714.800000,19.25,above,0.034500,0.011500,0.238000,0.573077,0.540902,0.002802,0.244350,0.213427,-3.169779,20.984954,17.892733,down,-66.6667,1_closest,0_atm,0_skew
GOLD,2074209,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4300.000000,4714.800000,19.25,below,0.055000,0.185000,0.238000,0.573077,0.598403,0.015459,0.278967,0.296081,-3.954143,22.396655,24.108062,up,236.3636,0_closest,1_atm,1_skew
OIL,2074246,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,20.000000,98.912000,19.25,below,0.001500,0.001500,0.648000,0.573077,1.012673,0.000000,0.000000,0.000000,-0.150000,-0.150000,-0.150000,down,0.0000,1_closest,1_atm,1_skew
OIL,2074245,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,30.000000,98.912000,19.25,below,0.001500,0.001500,0.648000,0.573077,0.901168,0.000000,0.000000,0.000000,-0.150000,-0.150000,-0.150000,down,0.0000,1_closest,1_atm,1_skew
BTC,2132769,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,120000.000000,80618.000000,19.25,above,0.002500,0.001500,1.018075,0.573077,0.463689,0.025046,0.000029,0.000000,2.254605,-0.247099,-0.249981,down,-40.0000,0_closest,1_atm,1_skew
BTC,2132771,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,110000.000000,80618.000000,19.25,above,0.005500,0.004500,0.797150,0.573077,0.487617,0.023135,0.001170,0.000120,1.763464,-0.433048,-0.537958,down,-18.1818,0_closest,1_atm,1_skew
BTC,2132772,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,105000.000000,80618.000000,19.25,above,0.010500,0.004500,0.642975,0.573077,0.500410,0.015252,0.006026,0.001522,0.475236,-0.447371,-0.897799,down,-57.1429,0_closest,1_atm,1_skew
BTC,2132778,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,75000.000000,80618.000000,19.25,below,0.425000,0.545000,0.411725,0.573077,0.592942,0.251280,0.384704,0.397284,-17.372016,-4.029551,-2.771635,up,28.2353,0_closest,0_atm,0_skew
BTC,2132770,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,115000.000000,80618.000000,19.25,above,0.003500,0.003500,0.807350,0.573077,0.475393,0.009930,0.000196,0.000006,0.642958,-0.330378,-0.349393,down,0.0000,0_closest,1_atm,1_skew
BTC,2132780,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,65000.000000,80618.000000,19.25,below,0.045000,0.044500,0.588400,0.573077,0.632295,0.018814,0.016085,0.027815,-2.618643,-2.891464,-1.718452,down,-1.1111,1_closest,1_atm,1_skew
BTC,2132774,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,95000.000000,80618.000000,19.25,above,0.043500,0.011500,0.413975,0.573077,0.527934,0.017565,0.094743,0.067391,-2.593511,5.124311,2.389094,down,-73.5632,1_closest,0_atm,0_skew
BTC,2132773,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,100000.000000,80618.000000,19.25,above,0.026500,0.004500,0.488850,0.573077,0.513828,0.008423,0.026278,0.012467,-1.807723,-0.022160,-1.403324,down,-83.0189,1_closest,1_atm,1_skew
BTC,2132776,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,85000.000000,80618.000000,19.25,above,0.495000,0.205000,0.361925,0.573077,0.558521,0.399894,0.634289,0.622094,-9.510612,13.928877,12.709350,down,-58.5859,1_closest,0_atm,0_skew
BTC,2132781,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,60000.000000,80618.000000,19.25,below,0.025500,0.023500,0.693450,0.573077,0.654308,0.006225,0.001087,0.003899,-1.927450,-2.441326,-2.160099,down,-7.8431,1_closest,1_atm,1_skew
BTC,2132779,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,70000.000000,80618.000000,19.25,below,0.135000,0.155000,0.480250,0.573077,0.611915,0.058906,0.107259,0.128355,-7.609373,-2.774053,-0.664500,up,14.8148,0_closest,0_atm,0_skew
BTC,2132775,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,90000.000000,80618.000000,19.25,above,0.155000,0.034500,0.367300,0.573077,0.542803,0.074088,0.275756,0.245724,-8.091172,12.075567,9.072356,down,-77.7419,1_closest,0_atm,0_skew
BTC,2132783,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,50000.000000,80618.000000,19.25,below,0.007500,0.006500,0.944475,0.573077,0.704447,0.001532,0.000000,0.000024,-0.596813,-0.749977,-0.747561,down,-13.3333,1_closest,1_atm,1_skew
BTC,2132782,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,55000.000000,80618.000000,19.25,below,0.014500,0.010500,0.803625,0.573077,0.678236,0.002558,0.000030,0.000387,-1.194247,-1.447038,-1.411275,down,-27.5862,1_closest,1_atm,1_skew
BTC,2132786,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,35000.000000,80618.000000,19.25,below,0.002500,0.001500,1.083975,0.573077,0.802535,0.000003,0.000000,0.000000,-0.249749,-0.250000,-0.250000,down,-40.0000,1_closest,1_atm,1_skew
BTC,2132768,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,150000.000000,80618.000000,19.25,above,0.003500,0.002500,1.018075,0.573077,0.402323,0.000330,0.000000,0.000000,-0.316979,-0.350000,-0.350000,down,-28.5714,1_closest,1_atm,1_skew
BTC,2132787,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,30000.000000,80618.000000,19.25,below,0.001500,0.001500,1.083975,0.573077,0.844927,0.000000,0.000000,0.000000,-0.149997,-0.150000,-0.150000,down,0.0000,1_closest,1_atm,1_skew
BTC,2132784,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,45000.000000,80618.000000,19.25,below,0.005500,0.004500,1.015225,0.573077,0.733422,0.000373,0.000000,0.000001,-0.512659,-0.550000,-0.549911,down,-18.1818,1_closest,1_atm,1_skew
BTC,2132785,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,40000.000000,80618.000000,19.25,below,0.002500,0.002500,1.083975,0.573077,0.765813,0.000071,0.000000,0.000000,-0.242921,-0.250000,-0.249998,down,0.0000,1_closest,1_atm,1_skew
GOLD,1032292,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4600.000000,4714.800000,48.81,above,0.605000,0.525000,0.238000,0.573077,0.579856,1.000000,1.000000,1.000000,39.500000,39.500000,39.500000,down,-13.2231,0_closest,0_atm,0_skew
GOLD,1032291,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4800.000000,4714.800000,48.81,above,0.540000,0.445000,0.238000,0.573077,0.568152,0.818510,0.990000,0.990000,27.851019,45.000000,45.000000,down,-17.5926,0_closest,0_atm,0_skew
GOLD,2001214,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4900.000000,4714.800000,48.81,above,0.610000,0.425000,0.238000,0.573077,0.562482,0.572415,0.910976,0.904923,-3.758518,30.097648,29.492328,down,-30.3279,1_closest,0_atm,0_skew
GOLD,1032288,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5400.000000,4714.800000,48.81,above,0.140000,0.120000,0.238000,0.573077,0.535761,0.032090,0.442796,0.400401,-10.790984,30.279647,26.040068,down,-14.2857,1_closest,0_atm,0_skew
GOLD,1032289,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5200.000000,4714.800000,48.81,above,0.225000,0.175000,0.238000,0.573077,0.546140,0.126004,0.608089,0.580694,-9.899625,38.308905,35.569418,down,-22.2222,1_closest,0_atm,0_skew
GOLD,2001237,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5000.000000,4714.800000,48.81,above,0.445000,0.355000,0.238000,0.573077,0.556926,0.371982,0.804028,0.791928,-7.301785,35.902846,34.692837,down,-20.2247,1_closest,0_atm,0_skew
GOLD,1032287,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5600.000000,4714.800000,48.81,above,0.105000,0.090000,0.238000,0.573077,0.525760,0.006253,0.311112,0.258635,-9.874691,20.611156,15.363509,down,-14.2857,1_closest,0_atm,0_skew
GOLD,2001188,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4300.000000,4714.800000,48.81,below,0.215000,0.530000,0.238000,0.573077,0.598403,0.119254,0.441517,0.453326,-9.574568,22.651712,23.832584,up,146.5116,0_closest,1_atm,1_skew
GOLD,1032259,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4800.000000,4714.800000,48.81,above,0.305000,0.300000,0.238000,0.573077,0.568152,0.818510,0.990000,0.990000,51.351019,68.500000,68.500000,down,-1.6393,0_closest,0_atm,0_skew
GOLD,1032261,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5600.000000,4714.800000,48.81,above,0.090000,0.075000,0.238000,0.573077,0.525760,0.006253,0.311112,0.258635,-8.374691,22.111156,16.863509,down,-16.6667,1_closest,0_atm,0_skew
GOLD,1032279,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,3800.000000,4714.800000,48.81,below,0.050000,0.034500,0.238000,0.573077,0.632397,0.000362,0.108759,0.138182,-4.963811,5.875920,8.818189,down,-31.0000,1_closest,0_atm,0_skew
GOLD,1032257,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4400.000000,4714.800000,48.81,above,0.256500,0.297000,0.238000,0.573077,0.592081,1.000000,1.000000,1.000000,74.350000,74.350000,74.350000,up,15.7895,1_closest,1_atm,1_skew
GOLD,1032286,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5800.000000,4714.800000,48.81,above,0.077500,0.058500,0.238000,0.573077,0.516110,0.000952,0.211412,0.155981,-7.654809,13.391192,7.848050,down,-24.5161,1_closest,0_atm,0_skew
GOLD,1032285,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,6000.000000,4714.800000,48.81,above,0.051500,0.040000,0.238000,0.573077,0.506786,0.000116,0.139284,0.087565,-5.138435,8.778356,3.606526,down,-22.3301,1_closest,0_atm,0_skew
GOLD,2001248,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5300.000000,4714.800000,48.81,above,0.150000,0.080000,0.238000,0.573077,0.540902,0.065833,0.521300,0.486035,-8.416744,37.130002,33.603530,down,-46.6667,1_closest,0_atm,0_skew
GOLD,2001179,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4400.000000,4714.800000,48.81,below,0.355000,0.585000,0.238000,0.573077,0.592081,0.236270,0.538886,0.545548,-11.872974,18.388643,19.054771,up,64.7887,0_closest,1_atm,1_skew
GOLD,1032284,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,6200.000000,4714.800000,48.81,above,0.038500,0.030000,0.238000,0.573077,0.497769,0.000011,0.089181,0.045632,-3.848855,5.068089,0.713172,down,-22.0779,1_closest,0_atm,0_skew
GOLD,2001245,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5100.000000,4714.800000,48.81,above,0.335000,0.215000,0.238000,0.573077,0.551480,0.224544,0.702634,0.683195,-11.045588,36.763390,34.819545,down,-35.8209,1_closest,0_atm,0_skew
GOLD,2001247,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5200.000000,4714.800000,48.81,above,0.235000,0.115000,0.238000,0.573077,0.546140,0.126004,0.608089,0.580694,-10.899625,37.308905,34.569418,down,-51.0638,1_closest,0_atm,0_skew
GOLD,1032290,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5000.000000,4714.800000,48.81,above,0.330000,0.255000,0.238000,0.573077,0.556926,0.371982,0.804028,0.791928,4.198215,47.402846,46.192837,down,-22.7273,0_closest,0_atm,0_skew
GOLD,1272712,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5700.000000,4714.800000,48.81,above,0.066500,0.032000,0.238000,0.573077,0.520892,0.002513,0.257495,0.202624,-6.398715,19.099529,13.612357,down,-51.8797,1_closest,0_atm,0_skew
GOLD,1032263,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,6200.000000,4714.800000,48.81,above,0.023500,0.020000,0.238000,0.573077,0.497769,0.000011,0.089181,0.045632,-2.348855,6.568089,2.213172,down,-14.8936,1_closest,0_atm,0_skew
GOLD,1032271,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,6000.000000,4714.800000,48.81,above,0.030000,0.027000,0.238000,0.573077,0.506786,0.000116,0.139284,0.087565,-2.988435,10.928356,5.756526,down,-10.0000,1_closest,0_atm,0_skew
GOLD,1032269,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,6500.000000,4714.800000,48.81,above,0.019000,0.019500,0.238000,0.573077,0.484774,0.000000,0.043528,0.014846,-1.899975,2.452845,-0.415437,up,2.6316,0_closest,1_atm,0_skew
GOLD,1032283,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,6500.000000,4714.800000,48.81,above,0.024500,0.024500,0.238000,0.573077,0.484774,0.000000,0.043528,0.014846,-2.449975,1.902845,-0.965437,down,0.0000,1_closest,0_atm,1_skew
GOLD,1032280,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,3400.000000,4714.800000,48.81,below,0.019500,0.018500,0.238000,0.573077,0.662985,0.000000,0.019796,0.041322,-1.949992,0.029596,2.182156,down,-5.1282,1_closest,0_atm,0_skew
GOLD,1032270,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,6200.000000,4714.800000,48.81,above,0.023500,0.020000,0.238000,0.573077,0.497769,0.000011,0.089181,0.045632,-2.348855,6.568089,2.213172,down,-14.8936,1_closest,0_atm,0_skew
GOLD,1032282,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,7000.000000,4714.800000,48.81,above,0.016000,0.016000,0.238000,0.573077,0.464394,0.000000,0.011779,0.001520,-1.600000,-0.422078,-1.448036,down,0.0000,1_closest,1_atm,1_skew
GOLD,1032268,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,7000.000000,4714.800000,48.81,above,0.014500,0.013500,0.238000,0.573077,0.464394,0.000000,0.011779,0.001520,-1.450000,-0.272078,-1.298036,down,-6.8966,1_closest,1_atm,1_skew
GOLD,1032262,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,6000.000000,4714.800000,48.81,above,0.020500,0.019000,0.238000,0.573077,0.506786,0.000116,0.139284,0.087565,-2.038435,11.878356,6.706526,down,-7.3171,1_closest,0_atm,0_skew
GOLD,1032281,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,8000.000000,4714.800000,48.81,above,0.029500,0.015500,0.238000,0.573077,0.427672,0.000000,0.000627,0.000003,-2.950000,-2.887318,-2.949699,down,-47.4576,1_closest,1_atm,1_skew
GOLD,1032267,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,8000.000000,4714.800000,48.81,above,0.010500,0.013500,0.238000,0.573077,0.427672,0.000000,0.000627,0.000003,-1.050000,-0.987318,-1.049699,up,28.5714,0_closest,0_atm,0_skew
GOLD,1032272,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5500.000000,4714.800000,48.81,above,0.083000,0.053000,0.238000,0.573077,0.530715,0.014629,0.372767,0.324512,-6.837094,28.976741,24.151161,down,-36.1446,1_closest,0_atm,0_skew
GOLD,1032255,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,3800.000000,4714.800000,48.81,below,0.015000,0.017000,0.238000,0.573077,0.632397,0.000362,0.108759,0.138182,-1.463811,9.375920,12.318189,up,13.3333,0_closest,1_atm,1_skew
GOLD,2001254,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5400.000000,4714.800000,48.81,above,0.110000,0.055000,0.238000,0.573077,0.535761,0.032090,0.442796,0.400401,-7.790984,33.279647,29.040068,down,-50.0000,1_closest,0_atm,0_skew
GOLD,1295945,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,10000.000000,4714.800000,48.81,above,0.007000,0.006500,0.238000,0.573077,0.366307,0.000000,0.000001,0.000000,-0.700000,-0.699916,-0.700000,down,-7.1429,1_closest,1_atm,1_skew
GOLD,1295944,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,9000.000000,4714.800000,48.81,above,0.007000,0.007000,0.238000,0.573077,0.395281,0.000000,0.000025,0.000000,-0.700000,-0.697496,-0.700000,down,0.0000,1_closest,1_atm,1_skew
GOLD,1272717,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,8500.000000,4714.800000,48.81,above,0.007500,0.011000,0.238000,0.573077,0.411000,0.000000,0.000129,0.000000,-0.750000,-0.737123,-0.749995,up,46.6667,0_closest,0_atm,0_skew
GOLD,1032278,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4200.000000,4714.800000,48.81,below,0.165000,0.270000,0.238000,0.573077,0.604874,0.052349,0.353190,0.370452,-11.265100,18.818961,20.545160,up,63.6364,0_closest,1_atm,1_skew
GOLD,1032260,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,5200.000000,4714.800000,48.81,above,0.181000,0.114000,0.238000,0.573077,0.546140,0.126004,0.608089,0.580694,-5.499625,42.708905,39.969418,down,-37.0166,1_closest,0_atm,0_skew
GOLD,1032256,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4000.000000,4714.800000,48.81,above,0.090500,0.144000,0.238000,0.573077,0.618292,1.000000,1.000000,1.000000,90.950000,90.950000,90.950000,up,59.1160,1_closest,1_atm,1_skew
GOLD,2001189,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,4500.000000,4714.800000,48.81,below,0.535000,0.820000,0.238000,0.573077,0.585901,0.412669,0.643473,0.646035,-12.233132,10.847326,11.103508,up,53.2710,0_closest,1_atm,1_skew
OIL,2233175,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,85.000000,98.912000,48.85,below,0.665000,0.415000,0.648000,0.573077,0.614762,0.283784,0.241723,0.266075,-38.121605,-42.327708,-39.892492,down,-37.5940,1_closest,1_atm,1_skew
OIL,2213806,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,110.000000,98.912000,48.85,above,0.560000,0.660000,0.648000,0.573077,0.543858,0.641085,0.569745,0.538891,8.108533,0.974451,-2.110912,up,17.8571,1_closest,1_atm,0_skew
OIL,1652706,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,80.000000,98.912000,48.85,below,0.475000,0.360000,0.648000,0.573077,0.631435,0.151714,0.114194,0.143624,-32.328625,-36.080588,-33.137622,down,-24.2105,1_closest,1_atm,1_skew
OIL,1032399,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,80.500000,98.912000,48.85,above,0.205000,0.175000,0.648000,0.573077,0.629721,1.000000,1.000000,1.000000,79.500000,79.500000,79.500000,down,-14.6341,0_closest,0_atm,0_skew
OIL,1652697,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,70.000000,98.912000,48.85,below,0.185000,0.095000,0.648000,0.573077,0.668156,0.029060,0.014488,0.033822,-15.594034,-17.051213,-15.117752,down,-48.6486,1_closest,1_atm,1_skew
OIL,1032400,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,84.000000,98.912000,48.85,above,0.655000,0.710000,0.648000,0.573077,0.618017,1.000000,1.000000,1.000000,34.500000,34.500000,34.500000,up,8.3969,1_closest,1_atm,1_skew
OIL,1032417,2026-05-12 22:00:00+00:00,2026-05-17 20:00:00+00:00,80.000000,98.912000,48.85,above,0.665000,0.715000,0.648000,0.573077,0.631435,1.000000,1.000000,1.000000,33.500000,33.500000,33.500000,up,7.5188,1_closest,1_atm,1_skew
