asset,signal_type,filter_mode,threshold,target_pct,stop_pct,hold_hours,raw_hits,dedup_trades,win_rate,avg_market_pnl_pct,avg_funding_pnl_pct,avg_total_pnl_pct,median_total_pnl_pct,max_drawdown_pct,sharpe_like,hard_blocked
HYPE,FUNDING_EXTREME_SHORT,filter_default,10,5.0,2.5,72,13,13,0.6153846153846154,1.5788902765481283,-0.009370302072356866,1.5695199744757713,2.8941206102158956,-8.581313593849151,0.41442026193308223,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,10,5.0,2.5,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,10,6.0,3.0,72,13,13,0.6153846153846154,1.3259684862714305,-0.011496224095539163,1.3144722621758913,1.913150356489113,-12.47798697420513,0.3007787704722869,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,10,6.0,3.0,72,13,13,0.6153846153846154,1.3259684862714305,-0.011496224095539163,1.3144722621758913,1.913150356489113,-12.47798697420513,0.3007787704722869,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,10,6.0,3.0,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,15,3.0,2.0,24,11,11,0.45454545454545453,-0.2603330312871168,0.0069510170195101716,-0.2533820142676066,-0.4521638335058823,-8.581313593849151,-0.10219932185358808,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,15,3.0,2.0,24,11,11,0.45454545454545453,-0.2603330312871168,0.0069510170195101716,-0.2533820142676066,-0.4521638335058823,-8.581313593849151,-0.10219932185358808,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,15,3.0,2.0,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,15,4.0,2.5,24,11,11,0.45454545454545453,-0.2611480212690753,0.005527293482772936,-0.2556207277863024,-0.4521638335058823,-8.581313593849151,-0.08953905916613689,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,15,4.0,2.5,24,11,11,0.45454545454545453,-0.2611480212690753,0.005527293482772936,-0.2556207277863024,-0.4521638335058823,-8.581313593849151,-0.08953905916613689,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,15,4.0,2.5,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,15,5.0,2.5,24,11,11,0.45454545454545453,-0.1704904337108429,0.00529856787048568,-0.16519186584035722,-0.4521638335058823,-8.581313593849151,-0.054486812615297024,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,15,5.0,2.5,24,11,11,0.45454545454545453,-0.1704904337108429,0.00529856787048568,-0.16519186584035722,-0.4521638335058823,-8.581313593849151,-0.054486812615297024,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,15,5.0,2.5,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,15,6.0,3.0,24,11,11,0.45454545454545453,-0.35729277994411124,0.004914279784142799,-0.35237850015996847,-0.4521638335058823,-10.950959344589899,-0.10611181235025094,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,15,6.0,3.0,24,11,11,0.45454545454545453,-0.35729277994411124,0.004914279784142799,-0.35237850015996847,-0.4521638335058823,-10.950959344589899,-0.10611181235025094,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,15,6.0,3.0,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,15,3.0,2.0,48,11,11,0.45454545454545453,0.060751744384620915,0.0016722706517227088,0.06242401503634364,-1.2619599044408973,-8.581313593849151,0.02231238094036111,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,15,3.0,2.0,48,11,11,0.45454545454545453,0.060751744384620915,0.0016722706517227088,0.06242401503634364,-1.2619599044408973,-8.581313593849151,0.02231238094036111,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,15,3.0,2.0,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,15,4.0,2.5,48,11,11,0.45454545454545453,0.35505679126610623,-0.00043233706932336826,0.3546244541967828,-1.2619599044408973,-8.581313593849151,0.10209807004090633,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,15,4.0,2.5,48,11,11,0.45454545454545453,0.35505679126610623,-0.00043233706932336826,0.3546244541967828,-1.2619599044408973,-8.581313593849151,0.10209807004090633,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,15,4.0,2.5,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,15,5.0,2.5,48,11,11,0.45454545454545453,0.40217907439978684,0.0002328767123287696,0.40241195111211553,-1.2619599044408973,-8.581313593849151,0.11125264320216265,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,15,5.0,2.5,48,11,11,0.45454545454545453,0.40217907439978684,0.0002328767123287696,0.40241195111211553,-1.2619599044408973,-8.581313593849151,0.11125264320216265,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,15,5.0,2.5,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,15,6.0,3.0,48,11,11,0.45454545454545453,-0.04245002934935416,-0.0005670402656704001,-0.0430170696150246,-1.2619599044408973,-12.477986974205129,-0.010759861209469042,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,15,6.0,3.0,48,11,11,0.45454545454545453,-0.04245002934935416,-0.0005670402656704001,-0.0430170696150246,-1.2619599044408973,-12.477986974205129,-0.010759861209469042,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,15,6.0,3.0,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,15,3.0,2.0,72,11,11,0.5454545454545454,0.46572465139229835,-0.0025728518057285153,0.4631517995865699,1.4042565650560621,-8.581313593849151,0.16044800509844767,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,15,3.0,2.0,72,11,11,0.5454545454545454,0.46572465139229835,-0.0025728518057285153,0.4631517995865699,1.4042565650560621,-8.581313593849151,0.16044800509844767,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,15,3.0,2.0,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,15,4.0,2.5,72,11,11,0.5454545454545454,0.7488153952312746,-0.005132004981320047,0.7436833902499546,1.4042565650560621,-8.581313593849151,0.21218816687724223,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,15,4.0,2.5,72,11,11,0.5454545454545454,0.7488153952312746,-0.005132004981320047,0.7436833902499546,1.4042565650560621,-8.581313593849151,0.21218816687724223,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,15,4.0,2.5,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,15,5.0,2.5,72,11,11,0.5454545454545454,0.8434584346776807,-0.006202262349522621,0.8372561723281581,1.4042565650560621,-8.581313593849151,0.22831269450905128,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,15,5.0,2.5,72,11,11,0.5454545454545454,0.8434584346776807,-0.006202262349522621,0.8372561723281581,1.4042565650560621,-8.581313593849151,0.22831269450905128,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,15,5.0,2.5,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,15,6.0,3.0,72,11,11,0.5454545454545454,0.3664821712579839,-0.007938459941884596,0.3585437113160993,1.4042565650560621,-12.477986974205129,0.08794616498569204,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,15,6.0,3.0,72,11,11,0.5454545454545454,0.3664821712579839,-0.007938459941884596,0.3585437113160993,1.4042565650560621,-12.477986974205129,0.08794616498569204,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,15,6.0,3.0,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,20,3.0,2.0,24,8,8,0.375,-0.8200852815541226,0.012262699771689499,-0.8078225817824332,-2.2582614743997445,-9.88483926770507,-0.3252263327525238,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,20,3.0,2.0,24,8,8,0.375,-0.8200852815541226,0.012262699771689499,-0.8078225817824332,-2.2582614743997445,-9.88483926770507,-0.3252263327525238,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,20,3.0,2.0,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,20,4.0,2.5,24,8,8,0.375,-0.9033970113037457,0.0107738299086758,-0.8926231813950698,-2.6166102263837745,-10.80699067118991,-0.3130217008053149,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,20,4.0,2.5,24,8,8,0.375,-0.9033970113037457,0.0107738299086758,-0.8926231813950698,-2.6166102263837745,-10.80699067118991,-0.3130217008053149,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,20,4.0,2.5,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,20,5.0,2.5,24,8,8,0.375,-0.9827097585728986,0.010771832191780824,-0.9719379263811179,-2.6166102263837745,-10.806990671189912,-0.3602345020318736,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,20,5.0,2.5,24,8,8,0.375,-0.9827097585728986,0.010771832191780824,-0.9719379263811179,-2.6166102263837745,-10.806990671189912,-0.3602345020318736,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,20,5.0,2.5,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,20,6.0,3.0,24,8,8,0.375,-1.2785433312967704,0.010399686073059362,-1.2681436452237111,-2.849922208578673,-13.176636421930656,-0.42745669503422395,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,20,6.0,3.0,24,8,8,0.375,-1.2785433312967704,0.010399686073059362,-1.2681436452237111,-2.849922208578673,-13.176636421930656,-0.42745669503422395,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,20,6.0,3.0,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,20,3.0,2.0,48,8,8,0.375,-0.6141273617805421,0.00857990867579909,-0.6055474531047429,-2.2582614743997445,-9.34592406730206,-0.22408904850048952,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,20,3.0,2.0,48,8,8,0.375,-0.6141273617805421,0.00857990867579909,-0.6055474531047429,-2.2582614743997445,-9.34592406730206,-0.22408904850048952,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,20,3.0,2.0,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,20,4.0,2.5,48,8,8,0.375,-0.5342304147006136,0.005684788812785391,-0.5285456258878283,-2.6166102263837745,-10.268075470786899,-0.16133976295211755,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,20,4.0,2.5,48,8,8,0.375,-0.5342304147006136,0.005684788812785391,-0.5285456258878283,-2.6166102263837745,-10.268075470786899,-0.16133976295211755,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,20,4.0,2.5,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,20,5.0,2.5,48,8,8,0.375,-0.6734042055535252,0.006911957762557081,-0.6664922477909683,-2.6166102263837745,-10.268075470786899,-0.21146097890698376,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,20,5.0,2.5,48,8,8,0.375,-0.6734042055535252,0.006911957762557081,-0.6664922477909683,-2.6166102263837745,-10.268075470786899,-0.21146097890698376,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,20,5.0,2.5,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,20,6.0,3.0,48,8,8,0.375,-1.5698605668840058,0.005122431506849318,-1.5647381353771563,-3.0761260593018385,-14.164748851142875,-0.5456604058468767,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,20,6.0,3.0,48,8,8,0.375,-1.5698605668840058,0.005122431506849318,-1.5647381353771563,-3.0761260593018385,-14.164748851142875,-0.5456604058468767,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,20,6.0,3.0,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,20,3.0,2.0,72,8,8,0.375,-0.59477513903953,0.004673658675799091,-0.590101480363731,-2.2582614743997445,-9.222356285373962,-0.21748234119838708,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,20,3.0,2.0,72,8,8,0.375,-0.59477513903953,0.004673658675799091,-0.590101480363731,-2.2582614743997445,-9.222356285373962,-0.21748234119838708,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,20,3.0,2.0,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,20,4.0,2.5,72,8,8,0.375,-0.5148781919596015,0.0017785388127853925,-0.5130996531468162,-2.6166102263837745,-10.144507688858802,-0.15620650114804474,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,20,4.0,2.5,72,8,8,0.375,-0.5148781919596015,0.0017785388127853925,-0.5130996531468162,-2.6166102263837745,-10.144507688858802,-0.15620650114804474,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,20,4.0,2.5,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,20,5.0,2.5,72,8,8,0.375,-0.5887109428825157,0.0006194349315068535,-0.588091507951009,-2.6166102263837745,-10.144507688858802,-0.18212287840806626,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,20,5.0,2.5,72,8,8,0.375,-0.5887109428825157,0.0006194349315068535,-0.588091507951009,-2.6166102263837745,-10.144507688858802,-0.18212287840806626,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,20,5.0,2.5,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,20,6.0,3.0,72,8,8,0.375,-1.5296446487600104,-0.002457477168949767,-1.5321021259289602,-3.0761260593018385,-14.04118106921478,-0.52467697942564,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,20,6.0,3.0,72,8,8,0.375,-1.5296446487600104,-0.002457477168949767,-1.5321021259289602,-3.0761260593018385,-14.04118106921478,-0.52467697942564,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,20,6.0,3.0,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,30,3.0,2.0,24,3,3,0.3333333333333333,-1.1843370276092908,0.012298706240487064,-1.172038321368804,-2.0452992565808734,-5.393392397662476,-0.5277502301412987,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,30,3.0,2.0,24,3,3,0.3333333333333333,-1.1843370276092908,0.012298706240487064,-1.172038321368804,-2.0452992565808734,-5.393392397662476,-0.5277502301412987,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,30,3.0,2.0,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,30,4.0,2.5,24,3,3,0.3333333333333333,-1.4883874954375709,0.00896537290715373,-1.4794221225304172,-2.9674506600657136,-6.315543801147317,-0.6219648678228842,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,30,4.0,2.5,24,3,3,0.3333333333333333,-1.4883874954375709,0.00896537290715373,-1.4794221225304172,-2.9674506600657136,-6.315543801147317,-0.6219648678228842,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,30,4.0,2.5,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,30,5.0,2.5,24,3,3,0.3333333333333333,-1.4883874954375709,0.00896537290715373,-1.4794221225304172,-2.9674506600657136,-6.315543801147317,-0.6219648678228842,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,30,5.0,2.5,24,3,3,0.3333333333333333,-1.4883874954375709,0.00896537290715373,-1.4794221225304172,-2.9674506600657136,-6.315543801147317,-0.6219648678228842,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,30,5.0,2.5,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,30,6.0,3.0,24,3,3,0.3333333333333333,-1.4883874954375709,0.00896537290715373,-1.4794221225304172,-2.9674506600657136,-6.315543801147317,-0.6219648678228842,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,30,6.0,3.0,24,3,3,0.3333333333333333,-1.4883874954375709,0.00896537290715373,-1.4794221225304172,-2.9674506600657136,-6.315543801147317,-0.6219648678228842,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,30,6.0,3.0,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,30,3.0,2.0,48,3,3,0.3333333333333333,-0.7544887253963665,0.008548706240487064,-0.7459400191558795,-2.0452992565808734,-5.393392397662476,-0.26549812190111033,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,30,3.0,2.0,48,3,3,0.3333333333333333,-0.7544887253963665,0.008548706240487064,-0.7459400191558795,-2.0452992565808734,-5.393392397662476,-0.26549812190111033,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,30,3.0,2.0,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,30,4.0,2.5,48,3,3,0.0,-2.6407145137155954,0.0104630898021309,-2.6302514239134647,-2.9674506600657136,-7.890754271740394,-3.4515957201030716,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,30,4.0,2.5,48,3,3,0.0,-2.6407145137155954,0.0104630898021309,-2.6302514239134647,-2.9674506600657136,-7.890754271740394,-3.4515957201030716,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,30,4.0,2.5,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,30,5.0,2.5,48,3,3,0.0,-2.6407145137155954,0.0104630898021309,-2.6302514239134647,-2.9674506600657136,-7.890754271740394,-3.4515957201030716,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,30,5.0,2.5,48,3,3,0.0,-2.6407145137155954,0.0104630898021309,-2.6302514239134647,-2.9674506600657136,-7.890754271740394,-3.4515957201030716,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,30,5.0,2.5,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,30,6.0,3.0,48,3,3,0.0,-2.6407145137155954,0.0104630898021309,-2.6302514239134647,-2.9674506600657136,-7.890754271740394,-3.4515957201030716,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,30,6.0,3.0,48,3,3,0.0,-2.6407145137155954,0.0104630898021309,-2.6302514239134647,-2.9674506600657136,-7.890754271740394,-3.4515957201030716,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,30,6.0,3.0,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,30,3.0,2.0,72,3,3,0.3333333333333333,-0.7544887253963665,0.008548706240487064,-0.7459400191558795,-2.0452992565808734,-5.393392397662476,-0.26549812190111033,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,30,3.0,2.0,72,3,3,0.3333333333333333,-0.7544887253963665,0.008548706240487064,-0.7459400191558795,-2.0452992565808734,-5.393392397662476,-0.26549812190111033,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,30,3.0,2.0,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,30,4.0,2.5,72,3,3,0.3333333333333333,-1.039586446213488,0.0027028158295281605,-1.03688363038396,-2.9674506600657136,-6.315543801147316,-0.3452352563592322,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,30,4.0,2.5,72,3,3,0.3333333333333333,-1.039586446213488,0.0027028158295281605,-1.03688363038396,-2.9674506600657136,-6.315543801147316,-0.3452352563592322,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,30,4.0,2.5,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,30,5.0,2.5,72,3,3,0.3333333333333333,-1.039586446213488,0.0027028158295281605,-1.03688363038396,-2.9674506600657136,-6.315543801147316,-0.3452352563592322,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,30,5.0,2.5,72,3,3,0.3333333333333333,-1.039586446213488,0.0027028158295281605,-1.03688363038396,-2.9674506600657136,-6.315543801147316,-0.3452352563592322,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,30,5.0,2.5,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,30,6.0,3.0,72,3,3,0.3333333333333333,-1.039586446213488,0.0027028158295281605,-1.03688363038396,-2.9674506600657136,-6.315543801147316,-0.3452352563592322,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,30,6.0,3.0,72,3,3,0.3333333333333333,-1.039586446213488,0.0027028158295281605,-1.03688363038396,-2.9674506600657136,-6.315543801147316,-0.3452352563592322,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,30,6.0,3.0,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,50,3.0,2.0,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,50,3.0,2.0,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,50,3.0,2.0,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,50,4.0,2.5,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,50,4.0,2.5,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,50,4.0,2.5,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,50,5.0,2.5,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,50,5.0,2.5,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,50,5.0,2.5,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,50,6.0,3.0,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,50,6.0,3.0,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,50,6.0,3.0,24,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,50,3.0,2.0,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,50,3.0,2.0,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,50,3.0,2.0,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,50,4.0,2.5,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,50,4.0,2.5,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,50,4.0,2.5,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,50,5.0,2.5,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,50,5.0,2.5,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,50,5.0,2.5,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,50,6.0,3.0,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,50,6.0,3.0,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,50,6.0,3.0,48,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,50,3.0,2.0,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,50,3.0,2.0,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,50,3.0,2.0,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,50,4.0,2.5,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,50,4.0,2.5,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,50,4.0,2.5,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,50,5.0,2.5,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,50,5.0,2.5,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,50,5.0,2.5,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_off,50,6.0,3.0,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_default,50,6.0,3.0,72,0,0,,,,,,,,yes
HYPE,FUNDING_EXTREME_SHORT,filter_blocked,50,6.0,3.0,72,0,0,,,,,,,,yes
GOLD,FUNDING_EXTREME_LONG,filter_off,10,3.0,2.0,24,18,18,0.5555555555555556,0.3178758511374064,0.013811073059360728,0.33168692419676715,0.23116261536390326,-2.3066534107017143,0.3165067791247515,no
GOLD,FUNDING_EXTREME_LONG,filter_default,10,3.0,2.0,24,17,17,0.5882352941176471,0.35157724364352005,0.014332258930969646,0.3659095025744897,0.30356630728182726,-2.3066534107017143,0.34244390128062746,no
GOLD,FUNDING_EXTREME_LONG,filter_blocked,10,3.0,2.0,24,1,1,0.0,-0.25504782146652527,0.004950913242009133,-0.25009690822451613,-0.25009690822451613,-0.25009690822451613,,no
GOLD,FUNDING_EXTREME_LONG,filter_off,10,4.0,2.5,24,18,18,0.5555555555555556,0.3178758511374064,0.013811073059360728,0.33168692419676715,0.23116261536390326,-2.3066534107017143,0.3165067791247515,no
GOLD,FUNDING_EXTREME_LONG,filter_default,10,4.0,2.5,24,17,17,0.5882352941176471,0.35157724364352005,0.014332258930969646,0.3659095025744897,0.30356630728182726,-2.3066534107017143,0.34244390128062746,no
GOLD,FUNDING_EXTREME_LONG,filter_blocked,10,4.0,2.5,24,1,1,0.0,-0.25504782146652527,0.004950913242009133,-0.25009690822451613,-0.25009690822451613,-0.25009690822451613,,no
GOLD,FUNDING_EXTREME_LONG,filter_off,10,5.0,2.5,24,18,18,0.5555555555555556,0.3178758511374064,0.013811073059360728,0.33168692419676715,0.23116261536390326,-2.3066534107017143,0.3165067791247515,no
GOLD,FUNDING_EXTREME_LONG,filter_default,10,5.0,2.5,24,17,17,0.5882352941176471,0.35157724364352005,0.014332258930969646,0.3659095025744897,0.30356630728182726,-2.3066534107017143,0.34244390128062746,no
GOLD,FUNDING_EXTREME_LONG,filter_blocked,10,5.0,2.5,24,1,1,0.0,-0.25504782146652527,0.004950913242009133,-0.25009690822451613,-0.25009690822451613,-0.25009690822451613,,no
GOLD,FUNDING_EXTREME_LONG,filter_off,10,6.0,3.0,24,18,18,0.5555555555555556,0.3178758511374064,0.013811073059360728,0.33168692419676715,0.23116261536390326,-2.3066534107017143,0.3165067791247515,no
GOLD,FUNDING_EXTREME_LONG,filter_default,10,6.0,3.0,24,17,17,0.5882352941176471,0.35157724364352005,0.014332258930969646,0.3659095025744897,0.30356630728182726,-2.3066534107017143,0.34244390128062746,no
GOLD,FUNDING_EXTREME_LONG,filter_blocked,10,6.0,3.0,24,1,1,0.0,-0.25504782146652527,0.004950913242009133,-0.25009690822451613,-0.25009690822451613,-0.25009690822451613,,no
GOLD,FUNDING_EXTREME_LONG,filter_off,10,3.0,2.0,48,18,18,0.5555555555555556,0.4243392917170346,0.03267415017757482,0.4570134418946094,0.12138768137771136,-3.833604166141024,0.29560268233026715,no
GOLD,FUNDING_EXTREME_LONG,filter_default,10,3.0,2.0,48,17,17,0.5882352941176471,0.46430323955136166,0.03430492882084339,0.49860816837220506,0.15875892344597925,-3.5835072579165077,0.31536651768852886,no
