asset,signal_type,threshold,target_pct,stop_pct,hold_hours,raw_hits,dedup_trades,win_rate,avg_market_pnl_pct,avg_funding_pnl_pct,avg_total_pnl_pct,median_total_pnl_pct,max_drawdown_pct,longest_losing_streak,sharpe_like,first_entry,last_entry
HYPE,FUNDING_EXTREME_SHORT,8,4,4,24,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,5,1.5,24,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,5,2.5,24,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,5,4,24,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,6,1.5,24,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,6,2.5,24,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,6,4,24,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,8,1.5,24,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,8,2.5,24,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,8,4,24,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,10,1.5,24,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,10,2.5,24,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,10,4,24,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,3,1.5,48,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,3,2.5,48,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,3,4,48,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,4,1.5,48,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,4,2.5,48,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,4,4,48,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,5,1.5,48,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,5,2.5,48,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,5,4,48,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,6,1.5,48,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,6,2.5,48,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,6,4,48,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,8,1.5,48,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,8,2.5,48,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,8,4,48,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,10,1.5,48,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,10,2.5,48,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,10,4,48,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,3,1.5,72,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,3,2.5,72,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,3,4,72,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,4,1.5,72,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,4,2.5,72,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,4,4,72,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,5,1.5,72,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,5,2.5,72,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,5,4,72,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,6,1.5,72,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,6,2.5,72,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,6,4,72,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,8,1.5,72,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,8,2.5,72,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,8,4,72,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,10,1.5,72,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,10,2.5,72,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,10,4,72,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,3,1.5,168,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,3,2.5,168,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,3,4,168,8,1,0.0,-8.157044720440387,-0.16295407534246573,-8.319998795782853,-8.319998795782853,-8.319998795782853,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,4,1.5,168,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,4,2.5,168,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,4,4,168,8,1,0.0,-8.157044720440387,-0.16295407534246573,-8.319998795782853,-8.319998795782853,-8.319998795782853,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,5,1.5,168,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,5,2.5,168,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,5,4,168,8,1,0.0,-8.157044720440387,-0.16295407534246573,-8.319998795782853,-8.319998795782853,-8.319998795782853,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,6,1.5,168,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,6,2.5,168,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,6,4,168,8,1,0.0,-8.157044720440387,-0.16295407534246573,-8.319998795782853,-8.319998795782853,-8.319998795782853,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,8,1.5,168,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,8,2.5,168,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,8,4,168,8,1,0.0,-8.157044720440387,-0.16295407534246573,-8.319998795782853,-8.319998795782853,-8.319998795782853,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,10,1.5,168,8,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,10,2.5,168,8,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,8,10,4,168,8,1,0.0,-8.157044720440387,-0.16295407534246573,-8.319998795782853,-8.319998795782853,-8.319998795782853,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,3,1.5,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,3,2.5,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,3,4,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,4,1.5,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,4,2.5,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,4,4,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,5,1.5,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,5,2.5,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,5,4,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,6,1.5,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,6,2.5,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,6,4,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,8,1.5,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,8,2.5,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,8,4,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,10,1.5,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,10,2.5,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,10,4,12,6,1,0.0,-0.5709476365952537,0.018295924657534247,-0.5526517119377194,-0.5526517119377194,-0.5526517119377194,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,3,1.5,24,6,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,3,2.5,24,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,3,4,24,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,4,1.5,24,6,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,4,2.5,24,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,4,4,24,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,5,1.5,24,6,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,5,2.5,24,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,5,4,24,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,6,1.5,24,6,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,6,2.5,24,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,6,4,24,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,8,1.5,24,6,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,8,2.5,24,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,8,4,24,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,10,1.5,24,6,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,10,2.5,24,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,10,4,24,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,3,1.5,48,6,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,3,2.5,48,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,3,4,48,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,4,1.5,48,6,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,4,2.5,48,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,4,4,48,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,5,1.5,48,6,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,5,2.5,48,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,5,4,48,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,6,1.5,48,6,1,0.0,-2.0585960602338416,0.013295924657534245,-2.045300135576307,-2.045300135576307,-2.045300135576307,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
HYPE,FUNDING_EXTREME_SHORT,10,6,2.5,48,6,1,0.0,-2.9707474637186815,0.0032959246575342462,-2.9674515390611473,-2.9674515390611473,-2.9674515390611473,1,,2026-05-06T02:00:00Z,2026-05-06T02:00:00Z
